name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kolkata,India",2020-11-12,31.1,21,25.7,31.9,21,26.1,18.1,64.3,0,0,0,,0,0,,18.4,357.6,1015,46.3,3.6,207.8,17.9,8,,2020-11-12T05:47:27,2020-11-12T16:53:39,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-13,32,20,25.8,32.9,20,26.1,17.7,62.8,0,0,0,,0,0,,14.8,6.3,1013.9,25.9,3.7,195.9,16.9,7,,2020-11-13T05:48:04,2020-11-13T16:53:19,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-14,31.1,20,25.4,31.4,20,25.6,16.7,60.1,0,0,0,,0,0,,16.6,359.3,1013.4,3.7,3.4,204.4,17.8,7,,2020-11-14T05:48:42,2020-11-14T16:52:59,1,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-15,31,19,25.2,30.6,19,25.3,16.7,61.4,0,0,0,,0,0,,20.5,348.4,1013.5,0,3.5,208.4,17.9,8,,2020-11-15T05:49:21,2020-11-15T16:52:42,0,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-16,31,19,25.3,31.9,19,25.5,16.8,61.2,0,0,0,,0,0,,14.8,333.4,1013.1,2.8,3.7,200.5,17.2,7,,2020-11-16T05:50:00,2020-11-16T16:52:25,0.01,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-17,30,21,25.1,31.3,21,25.5,18.1,66.1,0,0,0,,0,0,,13,349.2,1012.1,0.4,3.1,186.8,16.2,7,,2020-11-17T05:50:39,2020-11-17T16:52:10,0.04,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-18,31,21,25.6,31.4,21,25.9,19,68.8,0.012,100,4.17,rain,0,0,,7.6,50.8,1012.5,17.1,2.6,176.1,15.1,7,,2020-11-18T05:51:18,2020-11-18T16:51:56,0.07,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-19,31,22,26.5,34.6,22,27.9,21.5,74.6,0.061,100,4.17,rain,0,0,,13,231.3,1011.8,14.7,2.8,172.7,14.8,6,,2020-11-19T05:51:58,2020-11-19T16:51:44,0.12,Rain,Clear conditions throughout the day with early morning rain.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-20,31.2,23,27.3,36.5,23,29.2,22.7,77,0,0,0,,0,0,,9.4,287.3,1011.6,31.5,2.9,178.3,15.5,7,,2020-11-20T05:52:38,2020-11-20T16:51:33,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-21,26,21,23.7,26,21,23.7,21.9,89.5,25.21,100,12.5,rain,0,0,,14.8,308.9,1012.6,66.5,1.9,173.1,14.9,7,,2020-11-21T05:53:18,2020-11-21T16:51:23,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-22,26.1,18,21.8,26.1,18,21.8,13.7,62.9,0,0,0,,0,0,,18.4,352.4,1015.2,6,3.3,187.8,16.2,7,,2020-11-22T05:53:58,2020-11-22T16:51:15,0.27,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-23,26,14,19.9,26,14,19.9,11.7,62.1,0,0,0,,0,0,,14.8,1.4,1015.8,0.9,3.2,199.7,17.3,7,,2020-11-23T05:54:38,2020-11-23T16:51:08,0.31,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-24,25.6,15,19.9,25.6,15,19.9,14.3,71.3,0,0,0,,0,0,,11.2,353,1015,36.8,3,198.3,17.2,7,,2020-11-24T05:55:19,2020-11-24T16:51:03,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-25,27,16,20.8,27.5,16,20.9,15.8,74.2,0,0,0,,0,0,,13,3,1014.8,46.3,3,185.7,16,7,,2020-11-25T05:56:00,2020-11-25T16:50:59,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-26,25.5,17,21.2,25.5,17,21.2,17,77.9,0,0,0,,0,0,,9.4,350.6,1015.2,71.3,2.7,121.1,10.5,4,,2020-11-26T05:56:40,2020-11-26T16:50:57,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-27,27.1,19,22.3,27.6,19,22.4,16.9,72.1,0,0,0,,0,0,,14.8,342.9,1016.3,73.2,3.3,176.7,15.3,7,,2020-11-27T05:57:21,2020-11-27T16:50:56,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-28,28.1,17,22.3,28.3,17,22.3,15.4,66.4,0,0,0,,0,0,,16.6,344.5,1016.4,23.8,3.4,194.9,17,7,,2020-11-28T05:58:02,2020-11-28T16:50:56,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-29,27.8,16,21.4,27.5,16,21.4,14.6,67.6,0,0,0,,0,0,,13,354.3,1015.7,0.9,3.3,193.4,16.7,7,,2020-11-29T05:58:42,2020-11-29T16:50:58,0.5,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-11-30,27.6,16,21.5,27.3,16,21.5,13.6,62.9,0,0,0,,0,0,,13,355,1015.4,0,3.3,194.2,16.7,7,,2020-11-30T05:59:23,2020-11-30T16:51:01,0.5,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-01,28,16,21.3,27.6,16,21.3,13.7,64.3,0,0,0,,0,0,,11.2,342.1,1015.3,0.7,2.8,191.4,16.6,7,,2020-12-01T06:00:04,2020-12-01T16:51:06,0.51,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-02,27.1,16,21.6,27.5,16,21.7,14.9,66.9,0,0,0,,0,0,,11.2,322.5,1013.7,3.6,2.9,178.1,15.3,7,,2020-12-02T06:00:44,2020-12-02T16:51:12,0.53,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-03,29,16,21.5,28.8,16,21.5,15,69.1,0,0,0,,0,0,,5.4,334.2,1013.3,4.1,2.3,170.7,14.6,6,,2020-12-03T06:01:24,2020-12-03T16:51:19,0.55,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-04,28,16,22,28.3,16,22.1,16.2,71.8,0,0,0,,0,0,,7.6,245.9,1012.4,0,2.4,168.5,14.5,7,,2020-12-04T06:02:04,2020-12-04T16:51:28,0.58,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-05,28,16,22,28.3,16,22.1,16.5,73.2,0,0,0,,0,0,,7.4,276.5,1013.4,0,2.2,166,14.4,6,,2020-12-05T06:02:44,2020-12-05T16:51:38,0.62,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-06,29,17,22.5,29.5,17,22.7,17.2,73.8,0,0,0,,0,0,,7.6,290.5,1015,0,2.4,171.9,14.8,6,,2020-12-06T06:03:24,2020-12-06T16:51:50,0.67,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-07,29,18,23.1,29.5,18,23.2,17.3,72.2,0,0,0,,0,0,,9.4,267.2,1015.8,0,2.7,183.5,15.7,7,,2020-12-07T06:04:03,2020-12-07T16:52:03,0.73,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-08,24.8,16,20,24.8,16,20,17.9,88.3,0,0,0,,0,0,,7.6,354.4,1015.5,26.4,1.5,167.1,14.5,6,,2020-12-08T06:04:42,2020-12-08T16:52:17,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-09,25.2,15,19.7,25.2,15,19.7,17.8,89.4,0,0,0,,0,0,,7.6,2.3,1014.2,27,1.1,153.2,13.3,6,,2020-12-09T06:05:20,2020-12-09T16:52:32,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-10,26.1,16,19.8,26.1,16,19.8,17.5,87.6,0,0,0,,0,0,,9.4,341,1013.8,31.2,1.5,153.6,13.3,6,,2020-12-10T06:05:58,2020-12-10T16:52:49,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-11,21,15,17.7,21,15,17.7,16.3,91.5,0,0,0,,0,0,,7.6,349.9,1014.4,63.4,1.1,155.8,13.5,6,,2020-12-11T06:06:35,2020-12-11T16:53:07,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999,remote"
"Kolkata,India",2020-12-12,23.8,14,18.2,23.8,14,18.2,15.3,83.9,0,0,0,,0,0,,14.8,352.3,1013.7,0.1,2.1,158.4,13.6,6,,2020-12-12T06:07:12,2020-12-12T16:53:26,0.97,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-13,26.6,15,20.7,26.6,15,20.7,16.7,79.3,0,0,0,,0,0,,14.8,335.1,1012.7,2.7,2.1,164.7,14.2,6,,2020-12-13T06:07:49,2020-12-13T16:53:47,1,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-14,26.5,16,21.3,26.5,16,21.3,16.4,75.2,0,0,0,,0,0,,13,4.2,1014.2,0,2.6,163,13.9,6,,2020-12-14T06:08:25,2020-12-14T16:54:09,1,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-15,26.1,17,21.4,26.1,17,21.4,15.3,69.7,0,0,0,,0,0,,13,2.3,1016.1,20.9,2.9,171,14.6,6,,2020-12-15T06:09:00,2020-12-15T16:54:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-16,26.5,17,21.5,26.5,17,21.5,14.7,66.9,0,0,0,,0,0,,14.8,7.5,1016.2,7.4,3.1,165.8,14.1,6,,2020-12-16T06:09:34,2020-12-16T16:54:55,0.02,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-17,24.8,16,20.2,24.8,16,20.2,14.2,69.8,0,0,0,,0,0,,14.8,0.2,1015.7,0,2.6,160.7,13.8,6,,2020-12-17T06:10:08,2020-12-17T16:55:21,0.05,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-18,23.1,14,18.2,23.1,14,18.2,11.9,68.1,0,0,0,,0,0,,18.4,359.6,1016.4,6.4,2.8,173.4,15,7,,2020-12-18T06:10:41,2020-12-18T16:55:47,0.09,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-19,21.6,12,15.9,21.6,12,15.9,8.5,63.3,0,0,0,,0,0,,7.6,347.4,1017.5,0,3.1,192.9,16.7,7,,2020-12-19T06:11:13,2020-12-19T16:56:14,0.13,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-20,22,11,15.7,22,11,15.7,8.9,66,0,0,0,,0,0,,9.4,352.2,1016.9,0,2.9,182.4,15.7,7,,2020-12-20T06:11:45,2020-12-20T16:56:42,0.18,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-21,22.5,11,16.5,22.5,11,16.5,11.1,71.5,0,0,0,,0,0,,5.4,346.3,1015,0.6,2.3,159.1,13.8,6,,2020-12-21T06:12:15,2020-12-21T16:57:12,0.23,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-22,23.1,12,17.1,23.1,12,17.1,12.4,75.6,0,0,0,,0,0,,5.4,355,1014.2,0,2.1,155.9,13.5,6,,2020-12-22T06:12:45,2020-12-22T16:57:42,0.28,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-23,24.1,12,17.8,24.1,12,17.8,13,75.4,0,0,0,,0,0,,7.6,358.5,1013.7,3.7,2.3,163.9,14,6,,2020-12-23T06:13:14,2020-12-23T16:58:13,0.32,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-24,24.8,13,19,24.8,13,19,13.6,73,0,0,0,,0,0,,7.6,7.3,1013.5,43.8,2.7,175.2,15.1,7,,2020-12-24T06:13:41,2020-12-24T16:58:45,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-25,24.6,13,18.2,24.6,13,18.2,12.7,72.1,0,0,0,,0,0,,5.4,341.4,1014.1,0,2.7,168.6,14.6,6,,2020-12-25T06:14:08,2020-12-25T16:59:18,0.4,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-26,23.6,12,17.3,23.6,12,17.3,10.4,66.9,0,0,0,,0,0,,11.2,353,1015.2,0,2.6,170.7,14.6,7,,2020-12-26T06:14:34,2020-12-26T16:59:52,0.44,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-27,23.6,11,16.9,23.6,11,16.9,9,62.2,0,0,0,,0,0,,7.6,345.6,1014,1,2.7,174.6,15,7,,2020-12-27T06:14:59,2020-12-27T17:00:27,0.47,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-28,23.7,11,17,23.7,11,17,10.4,67.9,0,0,0,,0,0,,7.6,331.2,1013.8,0,2.5,169.6,14.6,7,,2020-12-28T06:15:22,2020-12-28T17:01:02,0.49,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-29,24.6,11,17.2,24.6,11,17.2,11,69.6,0,0,0,,0,0,,5.4,356,1014.3,0.2,2.4,162.8,14.1,6,,2020-12-29T06:15:45,2020-12-29T17:01:38,0.5,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-30,24.6,12,17.9,24.6,12,17.9,11.5,68.1,0,0,0,,0,0,,10.3,354.1,1015.3,0,2.7,162.1,13.9,6,,2020-12-30T06:16:06,2020-12-30T17:02:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2020-12-31,24.6,13,17.9,24.6,13,17.9,10.3,63.4,0,0,0,,0,0,,13,340.6,1015.5,2.1,2.7,164.6,14.2,6,,2020-12-31T06:16:26,2020-12-31T17:02:52,0.51,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-01,25,13,18.5,25,13,18.5,11.7,66.1,0,0,0,,0,0,,11.2,354.3,1016.2,5.6,2.8,168.6,14.3,6,,2021-01-01T06:16:46,2021-01-01T17:03:30,0.53,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-02,25,14.4,19,25,14.4,19,11.7,65.3,0,0,0,,0,0,,9.4,341.6,1015.6,0,2.8,160,13.7,6,,2021-01-02T06:17:03,2021-01-02T17:04:09,0.56,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-03,26.1,13,19.2,26.1,13,19.2,13,69.2,0,0,0,,0,0,,7.6,6.7,1014.1,1.4,2.7,184.6,15.9,7,,2021-01-03T06:17:20,2021-01-03T17:04:48,0.6,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-04,28,15.3,21,28,15.3,21,14.4,68.8,0,0,0,,0,0,,14.8,353.8,1014.7,2.2,2.6,181.9,15.5,7,,2021-01-04T06:17:35,2021-01-04T17:05:28,0.65,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-05,28.1,16,21.9,28,16,21.9,15.3,68.7,0,0,0,,0,0,,9.4,351.9,1014.6,3.3,3,180.8,15.6,7,,2021-01-05T06:17:50,2021-01-05T17:06:08,0.7,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-06,29.2,16.8,22.7,29.6,16.8,22.8,16.2,69.1,0,0,0,,0,0,,9.4,20.1,1012.4,5.4,2.8,182.4,15.7,7,,2021-01-06T06:18:02,2021-01-06T17:06:48,0.76,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-07,31,19.6,24.6,31,19.6,24.7,17.2,66.1,0,0,0,,0,0,,7.6,293.3,1011.5,12.1,2.7,181.2,15.7,7,,2021-01-07T06:18:14,2021-01-07T17:07:29,0.82,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-08,29,19,23.8,29.1,19,23.9,17,67.6,0,0,0,,0,0,,14.8,0.4,1011.9,23,2.7,165.8,14.3,6,,2021-01-08T06:18:24,2021-01-08T17:08:10,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-09,28.4,20,23.7,28.7,20,23.8,16.8,66.6,0,0,0,,0,0,,7.6,21.6,1011.8,12.4,3.1,184.6,15.9,7,,2021-01-09T06:18:33,2021-01-09T17:08:51,0.92,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-10,29.4,20.3,24.7,29.4,20.3,24.7,17.6,66.9,0,0,0,,0,0,,11.2,287.4,1011.7,0.2,2.8,166.7,14.4,6,,2021-01-10T06:18:41,2021-01-10T17:09:33,0.96,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-11,28.1,20,23.8,29.6,20,24.1,18.6,73.4,0,0,0,,0,0,,11.2,359.3,1013.1,16.2,2.6,161.5,14,6,,2021-01-11T06:18:47,2021-01-11T17:10:15,0.99,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-12,26.1,17,21.5,26.1,17,21.5,16.5,74.4,0,0,0,,0,0,,11.2,19.2,1013.8,0.8,2.5,185,15.9,7,,2021-01-12T06:18:52,2021-01-12T17:10:57,1,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-13,22.6,16,19.1,22.6,16,19.1,14,73.2,0,0,0,,0,0,,16.6,20.5,1014.5,22,2.4,180.3,15.5,7,,2021-01-13T06:18:55,2021-01-13T17:11:39,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-14,24.1,15,19.4,24.1,15,19.4,13.9,71,0,0,0,,0,0,,7.6,36,1014.1,14.4,2.2,168.9,14.5,7,,2021-01-14T06:18:57,2021-01-14T17:12:22,0.01,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-15,23.9,14,18.5,23.9,14,18.5,13.1,72,0,0,0,,0,0,,7.6,19.9,1012.7,0,2.3,177.4,15.3,7,,2021-01-15T06:18:58,2021-01-15T17:13:04,0.03,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-16,23.1,14,17.6,23.1,14,17.6,13.6,78.2,0,0,0,,0,0,,11.2,14.6,1012,0.1,1.9,177.9,15.4,7,,2021-01-16T06:18:58,2021-01-16T17:13:47,0.06,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-17,23.1,13,17.6,23.1,13,17.6,13.3,77.5,0,0,0,,0,0,,11.2,4.4,1015.2,1.4,1.7,170,14.7,7,,2021-01-17T06:18:56,2021-01-17T17:14:29,0.1,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-18,24,13,18.3,24,13,18.3,14.2,78.7,0,0,0,,0,0,,5.4,3.2,1014.6,0,1.8,172.7,14.8,7,,2021-01-18T06:18:52,2021-01-18T17:15:12,0.14,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,41946099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-19,25.4,14,19.6,25.4,14,19.6,16,81.3,0,0,0,,0,0,,7.6,178.7,1012.3,11.2,1.6,160.4,13.8,6,,2021-01-19T06:18:47,2021-01-19T17:15:54,0.19,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-20,27,18,22,28.2,18,22.1,18.8,83.1,0,0,0,,0,0,,16.6,302.6,1011.3,33.1,1.9,159.5,13.8,6,,2021-01-20T06:18:41,2021-01-20T17:16:36,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-21,27,16,20.6,26.3,16,20.6,12.8,65.1,0,0,0,,0,0,,9.4,359.1,1012.7,3.4,2.3,200,17.3,7,,2021-01-21T06:18:34,2021-01-21T17:17:19,0.28,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-22,25,15,19.7,25,15,19.7,12.6,66.4,0,0,0,,0,0,,9.4,358.2,1013.8,0,2.7,195.3,17,7,,2021-01-22T06:18:25,2021-01-22T17:18:01,0.33,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-23,23,14,17.7,23,14,17.7,13.8,79.1,0,0,0,,0,0,,9.4,349.9,1013.5,16.7,1.9,194.7,16.6,7,,2021-01-23T06:18:14,2021-01-23T17:18:42,0.37,Clear,Clear conditions throughout the day.,clear-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-24,25.6,13,18.8,25.6,13,18.8,15,80,0,0,0,,0,0,,5.4,96.2,1013.8,22.2,1.5,179.3,15.4,7,,2021-01-24T06:18:03,2021-01-24T17:19:24,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
"Kolkata,India",2021-01-25,26,16,20.7,26,16,20.7,16.5,77.6,0,0,0,,0,0,,7.6,27.6,1014.7,41.4,1.8,172.4,14.7,7,,2021-01-25T06:17:50,2021-01-25T17:20:06,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
